Name,Code,Control code,Code description,Easting,Northing,Elevation,Description,Longitude,Latitude,Ellipsoidal height,Origin,Easting RMS,Northing RMS,Elevation RMS,Lateral RMS,Antenna height,Antenna height units,Solution status,Correction type,Averaging start,Averaging end,Samples,PDOP,GDOP,Base easting,Base northing,Base elevation,Base longitude,Base latitude,Base ellipsoidal height,Baseline,Mount point,CS name,GPS Satellites,GLONASS Satellites,Galileo Satellites,BeiDou Satellites,QZSS Satellites,Device type,Device serial number,Author
726,L_59,,,339379.758,5626432.107,0.000,,-101.27777896,50.76739180,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
727,L_59,,,339379.716,5626432.196,0.000,,-101.27777959,50.76739259,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
728,L_59,,,339379.691,5626432.292,0.000,,-101.27777999,50.76739344,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
729,L_59,,,339379.682,5626432.390,0.000,,-101.27778016,50.76739432,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
730,L_60,,,339420.207,5626487.781,0.000,,-101.27723012,50.76790326,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
731,L_60,,,339420.680,5626425.835,0.000,,-101.27719639,50.76734676,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
732,L_61,,,339324.136,5626495.224,0.000,,-101.27859464,50.76794355,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
733,L_61,,,339398.624,5626495.793,0.000,,-101.27753944,50.76796928,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
734,L_62,,,339364.371,5626417.049,0.000,,-101.27799040,50.76725223,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
735,L_62,,,339324.735,5626416.747,0.000,,-101.27855188,50.76723854,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
736,L_63,,,339324.735,5626416.747,0.000,,-101.27855188,50.76723854,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
737,L_63,,,339324.136,5626495.224,0.000,,-101.27859464,50.76794355,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
738,L_64,,,339389.597,5626458.083,0.000,,-101.27765088,50.76762793,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
739,L_64,,,339386.397,5626458.059,0.000,,-101.27769621,50.76762683,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
740,L_65,,,339386.422,5626454.858,0.000,,-101.27769447,50.76759808,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
741,L_65,,,339389.622,5626454.883,0.000,,-101.27764914,50.76759918,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
742,L_66,,,339386.397,5626458.059,0.000,,-101.27769621,50.76762683,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
743,L_66,,,339386.422,5626454.858,0.000,,-101.27769447,50.76759808,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
744,L_67,,,339389.622,5626454.883,0.000,,-101.27764914,50.76759918,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
745,L_67,,,339389.597,5626458.083,0.000,,-101.27765088,50.76762793,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
746,L_68,,,339374.230,5626454.689,0.000,,-101.27786714,50.76759318,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
747,L_68,,,339379.488,5626454.729,0.000,,-101.27779266,50.76759500,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
748,L_69,,,339379.488,5626454.729,0.000,,-101.27779266,50.76759500,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
749,L_69,,,339379.463,5626458.082,0.000,,-101.27779448,50.76762512,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
750,L_70,,,339379.463,5626458.082,0.000,,-101.27779448,50.76762512,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
751,L_70,,,339374.205,5626458.042,0.000,,-101.27786896,50.76762330,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
752,L_71,,,339367.197,5626457.633,0.000,,-101.27796807,50.76761769,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
753,L_71,,,339364.556,5626457.612,0.000,,-101.27800549,50.76761677,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
754,L_72,,,339358.968,5626457.570,0.000,,-101.27808465,50.76761484,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
755,L_72,,,339356.327,5626457.550,0.000,,-101.27812207,50.76761393,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
756,L_73,,,339338.980,5626457.210,0.000,,-101.27836770,50.76760608,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
757,L_73,,,339339.015,5626452.638,0.000,,-101.27836521,50.76756500,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
758,L_74,,,339340.692,5626452.651,0.000,,-101.27834147,50.76756558,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
759,L_74,,,339340.657,5626457.223,0.000,,-101.27834396,50.76760666,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
760,L_75,,,339350.865,5626457.635,0.000,,-101.27819950,50.76761318,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
761,L_75,,,339347.969,5626457.613,0.000,,-101.27824051,50.76761218,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
762,L_76,,,339347.991,5626454.717,0.000,,-101.27823894,50.76758617,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
763,L_76,,,339350.887,5626454.739,0.000,,-101.27819792,50.76758717,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
764,L_77,,,339339.015,5626452.638,0.000,,-101.27836521,50.76756500,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
765,L_77,,,339340.692,5626452.651,0.000,,-101.27834147,50.76756558,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
766,L_78,,,339340.657,5626457.223,0.000,,-101.27834396,50.76760666,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
767,L_78,,,339338.980,5626457.210,0.000,,-101.27836770,50.76760608,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
768,L_79,,,339347.969,5626457.613,0.000,,-101.27824051,50.76761218,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
769,L_79,,,339347.991,5626454.717,0.000,,-101.27823894,50.76758617,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
770,L_80,,,339350.887,5626454.739,0.000,,-101.27819792,50.76758717,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
771,L_80,,,339350.865,5626457.635,0.000,,-101.27819950,50.76761318,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
772,L_81,,,339356.327,5626457.550,0.000,,-101.27812207,50.76761393,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
773,L_81,,,339356.347,5626454.908,0.000,,-101.27812063,50.76759020,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
774,L_82,,,339358.988,5626454.928,0.000,,-101.27808321,50.76759111,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
775,L_82,,,339358.968,5626457.570,0.000,,-101.27808465,50.76761484,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
776,L_83,,,339356.347,5626454.908,0.000,,-101.27812063,50.76759020,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
777,L_83,,,339358.988,5626454.928,0.000,,-101.27808321,50.76759111,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
778,L_84,,,339364.576,5626454.971,0.000,,-101.27800405,50.76759304,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
779,L_84,,,339367.218,5626454.991,0.000,,-101.27796663,50.76759396,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
780,L_85,,,339364.556,5626457.612,0.000,,-101.27800549,50.76761677,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
781,L_85,,,339364.576,5626454.971,0.000,,-101.27800405,50.76759304,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
782,L_86,,,339367.218,5626454.991,0.000,,-101.27796663,50.76759396,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
783,L_86,,,339367.197,5626457.633,0.000,,-101.27796807,50.76761769,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
784,L_87,,,339374.205,5626458.042,0.000,,-101.27786896,50.76762330,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
785,L_87,,,339374.230,5626454.689,0.000,,-101.27786714,50.76759318,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
786,L_88,,,339339.263,5626470.044,0.000,,-101.27836930,50.76772147,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
787,L_88,,,339375.534,5626470.320,0.000,,-101.27785549,50.76773400,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
788,L_89,,,339349.658,5626457.626,0.000,,-101.27821659,50.76761277,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
789,L_89,,,339349.563,5626470.122,0.000,,-101.27822340,50.76772503,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
790,L_90,,,339348.496,5626470.114,0.000,,-101.27823851,50.76772466,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
791,L_90,,,339348.591,5626457.618,0.000,,-101.27823170,50.76761240,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
792,L_91,,,339339.263,5626470.044,0.000,,-101.27836930,50.76772147,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
793,L_91,,,339339.476,5626442.156,0.000,,-101.27835410,50.76747094,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
794,L_92,,,339340.391,5626442.163,0.000,,-101.27834115,50.76747125,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
795,L_92,,,339340.178,5626470.051,0.000,,-101.27835634,50.76772179,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
796,L_93,,,339339.250,5626471.872,0.000,,-101.27837029,50.76773790,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
797,L_93,,,339339.263,5626470.044,0.000,,-101.27836930,50.76772147,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
798,L_94,,,339379.457,5626472.179,0.000,,-101.27780072,50.76775179,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
799,L_94,,,339339.250,5626471.872,0.000,,-101.27837029,50.76773790,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
800,L_95,,,339339.476,5626442.156,0.000,,-101.27835410,50.76747094,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
801,L_95,,,339339.490,5626440.327,0.000,,-101.27835311,50.76745451,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
802,L_96,,,339339.490,5626440.327,0.000,,-101.27835311,50.76745451,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
803,L_96,,,339367.836,5626440.543,0.000,,-101.27795157,50.76746430,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
804,L_97,,,339367.822,5626442.372,0.000,,-101.27795256,50.76748073,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
805,L_97,,,339339.476,5626442.156,0.000,,-101.27835410,50.76747094,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
806,L_98,,,339367.030,5626446.315,0.000,,-101.27796551,50.76751594,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
807,L_98,,,339367.060,5626442.366,0.000,,-101.27796336,50.76748047,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
808,L_99,,,339375.716,5626446.381,0.000,,-101.27784246,50.76751894,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
809,L_99,,,339367.030,5626446.315,0.000,,-101.27796551,50.76751594,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
810,L_100,,,339367.036,5626445.553,0.000,,-101.27796509,50.76750910,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
811,L_100,,,339375.722,5626445.619,0.000,,-101.27784204,50.76751210,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
812,L_101,,,339367.825,5626441.914,0.000,,-101.27795231,50.76747662,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
813,L_101,,,339367.798,5626445.559,0.000,,-101.27795430,50.76750936,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
814,L_102,,,339384.741,5626442.043,0.000,,-101.27771268,50.76748246,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
815,L_102,,,339367.825,5626441.914,0.000,,-101.27795231,50.76747662,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
816,L_103,,,339367.836,5626440.543,0.000,,-101.27795157,50.76746430,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
817,L_103,,,339384.752,5626440.672,0.000,,-101.27771194,50.76747014,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
818,L_104,,,339376.741,5626441.982,0.000,,-101.27782602,50.76747970,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
819,L_104,,,339376.704,5626446.795,0.000,,-101.27782864,50.76752293,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
820,L_105,,,339375.577,5626454.699,0.000,,-101.27784807,50.76759365,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
821,L_105,,,339375.674,5626441.974,0.000,,-101.27784113,50.76747933,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
822,L_106,,,339371.800,5626446.961,0.000,,-101.27789820,50.76752307,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
823,L_106,,,339375.712,5626446.991,0.000,,-101.27784279,50.76752442,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
824,L_107,,,339375.706,5626447.753,0.000,,-101.27784320,50.76753126,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
825,L_107,,,339371.794,5626447.723,0.000,,-101.27789861,50.76752991,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
826,L_108,,,339371.800,5626446.961,0.000,,-101.27789820,50.76752307,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
827,L_108,,,339371.729,5626456.321,0.000,,-101.27790330,50.76760715,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
828,L_109,,,339370.967,5626456.315,0.000,,-101.27791409,50.76760689,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
829,L_109,,,339371.038,5626446.955,0.000,,-101.27790899,50.76752280,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
830,L_110,,,339371.038,5626446.955,0.000,,-101.27790899,50.76752280,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
831,L_110,,,339371.800,5626446.961,0.000,,-101.27789820,50.76752307,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
832,L_111,,,339388.057,5626446.882,0.000,,-101.27766781,50.76752686,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
833,L_111,,,339376.628,5626446.795,0.000,,-101.27782972,50.76752291,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
834,L_112,,,339376.618,5626448.014,0.000,,-101.27783039,50.76753386,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
835,L_112,,,339388.048,5626448.101,0.000,,-101.27766848,50.76753781,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
836,L_113,,,339376.694,5626448.014,0.000,,-101.27782931,50.76753389,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
837,L_113,,,339376.643,5626454.707,0.000,,-101.27783295,50.76759402,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
838,L_114,,,339387.996,5626454.870,0.000,,-101.27767216,50.76759862,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
839,L_114,,,339388.096,5626441.840,0.000,,-101.27766507,50.76748157,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
840,L_115,,,339388.858,5626441.846,0.000,,-101.27765427,50.76748183,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
841,L_115,,,339388.758,5626454.876,0.000,,-101.27766137,50.76759889,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
842,L_116,,,339387.921,5626439.934,0.000,,-101.27766671,50.76746439,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
843,L_116,,,339389.597,5626439.947,0.000,,-101.27764297,50.76746497,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
844,L_117,,,339384.751,5626440.824,0.000,,-101.27771202,50.76747151,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
845,L_117,,,339398.085,5626440.926,0.000,,-101.27752312,50.76747612,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
846,L_118,,,339397.010,5626441.985,0.000,,-101.27753882,50.76748533,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
847,L_118,,,339384.742,5626441.891,0.000,,-101.27771260,50.76748109,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
848,L_119,,,339384.752,5626440.672,0.000,,-101.27771194,50.76747014,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
849,L_119,,,339384.741,5626442.043,0.000,,-101.27771268,50.76748246,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
850,L_120,,,339387.914,5626440.848,0.000,,-101.27766721,50.76747260,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
851,L_120,,,339387.921,5626439.934,0.000,,-101.27766671,50.76746439,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
852,L_121,,,339389.597,5626439.947,0.000,,-101.27764297,50.76746497,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
853,L_121,,,339389.590,5626440.861,0.000,,-101.27764347,50.76747318,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
854,L_122,,,339396.975,5626446.543,0.000,,-101.27754130,50.76752629,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
855,L_122,,,339388.822,5626446.481,0.000,,-101.27765680,50.76752347,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
856,L_123,,,339388.828,5626445.719,0.000,,-101.27765638,50.76751662,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
857,L_123,,,339396.981,5626445.781,0.000,,-101.27754088,50.76751944,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
858,L_124,,,339396.788,5626471.092,0.000,,-101.27755467,50.76774682,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
859,L_124,,,339397.018,5626440.994,0.000,,-101.27753828,50.76747643,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
860,L_125,,,339398.085,5626441.002,0.000,,-101.27752317,50.76747680,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
861,L_125,,,339397.847,5626472.167,0.000,,-101.27754014,50.76775677,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
862,L_126,,,339388.734,5626458.076,0.000,,-101.27766311,50.76762764,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
863,L_126,,,339388.627,5626472.021,0.000,,-101.27767071,50.76775291,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
864,L_127,,,339387.865,5626472.015,0.000,,-101.27768150,50.76775264,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
865,L_127,,,339387.972,5626458.071,0.000,,-101.27767391,50.76762737,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
866,L_128,,,339376.542,5626458.059,0.000,,-101.27783586,50.76762411,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
867,L_128,,,339376.436,5626471.927,0.000,,-101.27784341,50.76774869,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
868,L_129,,,339375.521,5626471.921,0.000,,-101.27785637,50.76774838,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
869,L_129,,,339375.627,5626458.053,0.000,,-101.27784881,50.76762379,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
870,L_130,,,339374.218,5626456.340,0.000,,-101.27786803,50.76760801,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
871,L_130,,,339371.729,5626456.321,0.000,,-101.27790330,50.76760715,0.000,Local,,,,,,m,,,,,,,,,,,,,,,,NAD83(CSRS) / UTM zone 14N,,,,,,,,
